year,grape_variety,grape_color,location,soil_type,elevation_m,vine_age_years,vintage_age_years,avg_temperature_C,min_spring_temp_C,growing_season_temp_C,temp_deviation_C,summer_heat_days,spring_frost_days,growing_degree_days,annual_rainfall_mm,winter_rainfall_mm,spring_rainfall_mm,summer_rainfall_mm,autumn_rainfall_mm,harvest_rainfall_mm,rainfall_deviation_mm,humidity_pct,sunshine_hours,soil_moisture_pct,heat_frost_ratio,prev_harvest_doy,prev_yield_kg_ha,gbai_score,ln_quality_index,est_price_eur,harvest_doy,harvest_date,yield_kg_ha,harvest_category,yield_category,climate_risk,vintage_quality
1992,Cabernet Sauvignon,Red,Dobrovo,Clay-Loam,88,10,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2231,42.1,0.82,280,4960.0,22.0,3.091,21.21,292,1992-10-18,3030,Late,Low,High,Poor
1992,Cabernet Sauvignon,Red,Kozana,Loam,114,20,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2246,42.1,0.82,281,5670.0,20.0,2.996,17.81,287,1992-10-13,2940,Late,Low,High,Poor
1992,Cabernet Sauvignon,Red,Medana,Marl-Loam,135,22,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2251,42.1,0.82,281,5670.0,20.0,2.996,19.73,290,1992-10-16,3160,Late,Low,High,Poor
1992,Cabernet Sauvignon,Red,Vipolže,Clay,97,20,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2221,42.1,0.82,280,5070.0,20.0,2.996,17.99,288,1992-10-14,3240,Late,Low,High,Poor
1992,Cabernet Sauvignon,Red,Šmartno,Marl,155,13,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2256,42.1,0.82,288,4930.0,20.0,2.996,19.73,283,1992-10-09,3690,Late,Low,High,Poor
1992,Cabernet Sauvignon,Red,Biljana,Sandy-Loam,121,15,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2241,42.1,0.82,279,5490.0,21.2,3.054,20.76,287,1992-10-13,2990,Late,Low,High,Poor
1992,Cabernet Sauvignon,Red,Neblo,Clay-Loam,109,20,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2236,42.1,0.82,279,,20.0,2.996,19.69,293,1992-10-19,3250,Late,Low,High,Poor
1992,Cabernet Sauvignon,Red,Cerovo,Marl-Loam,143,17,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2249,42.1,0.82,277,5650.0,20.0,2.996,23.29,298,1992-10-24,3130,Late,Low,High,Poor
1992,Pinot Noir,Red,Dobrovo,Clay-Loam,88,7,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2231,42.1,0.82,267,4510.0,20.3,3.011,20.34,280,1992-10-06,2830,Late,Low,High,Poor
1992,Pinot Noir,Red,Kozana,Loam,114,18,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2246,42.1,0.82,272,4770.0,20.0,2.996,20.29,275,1992-10-01,2820,Late,Low,High,Poor
1992,Pinot Noir,Red,Medana,Marl-Loam,135,22,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2251,42.1,0.82,269,5190.0,21.3,3.059,21.01,274,1992-09-30,3060,Late,Low,High,Poor
1992,Pinot Noir,Red,Vipolže,Clay,97,21,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2221,42.1,0.82,267,4890.0,20.4,3.016,18.56,269,1992-09-25,2760,Late,Low,High,Poor
1992,Pinot Noir,Red,Šmartno,Marl,155,24,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2256,42.1,0.82,269,4450.0,23.3,3.148,19.32,277,1992-10-03,2880,Late,Low,High,Poor
1992,Pinot Noir,Red,Biljana,Sandy-Loam,121,3,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2241,42.1,0.82,259,4320.0,20.0,2.996,19.24,273,1992-09-29,3130,Late,Low,High,Poor
1992,Pinot Noir,Red,Neblo,Clay-Loam,109,20,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2236,42.1,0.82,267,4610.0,20.4,3.016,17.3,272,1992-09-28,2990,Late,Low,High,Poor
1992,Pinot Noir,Red,Cerovo,Marl-Loam,143,35,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2249,42.1,0.82,269,4970.0,20.6,3.025,18.06,276,1992-10-02,2550,Late,Low,High,Poor
1992,Malvazija,White,Dobrovo,Clay-Loam,88,9,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2231,42.1,0.82,274,6180.0,24.0,3.178,22.73,275,1992-10-01,3710,Late,Low,High,Poor
1992,Malvazija,White,Kozana,Loam,114,17,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2246,42.1,0.82,274,5620.0,20.0,2.996,21.68,282,1992-10-08,3780,Late,Low,High,Poor
1992,Malvazija,White,Medana,Marl-Loam,135,26,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2251,42.1,0.82,274,,25.1,3.223,21.03,279,1992-10-05,3420,Late,Low,High,Poor
1992,Malvazija,White,Vipolže,Clay,97,29,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2221,42.1,0.82,273,6430.0,20.0,2.996,18.94,278,1992-10-04,3430,Late,Low,High,Poor
1992,Malvazija,White,Šmartno,Marl,155,23,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2256,42.1,0.82,268,6330.0,20.0,2.996,21.4,286,1992-10-12,3580,Late,Low,High,Poor
1992,Malvazija,White,Biljana,Sandy-Loam,121,27,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2241,42.1,0.82,278,5290.0,20.0,2.996,22.03,285,1992-10-11,3080,Late,Low,High,Poor
1992,Malvazija,White,Neblo,Clay-Loam,109,10,33,18.6,,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2236,42.1,0.82,275,6120.0,21.0,3.045,18.68,277,1992-10-03,3300,Late,Low,High,Poor
1992,Malvazija,White,Cerovo,Marl-Loam,143,13,33,18.6,-0.1,18.6,1.0,9,11,1573,1047,153,283,327,284,223,-13,64.9,2249,42.1,0.82,274,5590.0,21.8,3.082,21.44,284,1992-10-10,3810,Late,Low,High,Poor
1993,Rebula,White,Dobrovo,Clay-Loam,88,22,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2154,36.8,4.0,271,3270.0,39.7,3.681,26.87,269,1993-09-26,5530,Late,Medium,Low,Average
1993,Rebula,White,Kozana,Loam,114,19,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2169,36.8,4.0,276,3410.0,34.2,3.532,24.25,263,1993-09-20,4850,Normal,Low,Low,Average
1993,Rebula,White,Medana,Marl-Loam,135,7,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2174,36.8,4.0,277,3050.0,44.4,3.793,28.15,271,1993-09-28,5410,Late,Medium,Low,Good
1993,Rebula,White,Vipolže,Clay,97,3,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2144,36.8,4.0,275,3510.0,41.9,3.735,28.45,268,1993-09-25,5300,Normal,Medium,Low,Good
1993,Rebula,White,Šmartno,Marl,155,14,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2179,36.8,4.0,280,2950.0,40.8,3.709,25.92,273,1993-09-30,5080,Late,Medium,Low,Average
1993,Rebula,White,Biljana,Sandy-Loam,121,16,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2164,36.8,4.0,282,2820.0,43.5,3.773,30.06,265,1993-09-22,4640,Normal,Low,Low,Good
1993,Rebula,White,Neblo,Clay-Loam,109,33,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2159,36.8,4.0,271,3210.0,40.7,3.706,29.69,271,1993-09-28,4510,Late,Low,Low,Average
1993,Rebula,White,Cerovo,Marl-Loam,143,20,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2172,36.8,4.0,273,2790.0,39.9,3.686,28.15,272,1993-09-29,4800,Late,Low,Low,Average
1993,Chardonnay,White,Dobrovo,Clay-Loam,88,26,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2154,36.8,4.0,266,3210.0,42.7,3.754,24.01,256,1993-09-13,5290,Early,Medium,Low,Good
1993,Chardonnay,White,Kozana,Loam,114,24,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2169,36.8,4.0,272,3560.0,40.7,3.706,25.95,257,1993-09-14,6150,Early,High,Low,Average
1993,Chardonnay,White,Medana,Marl-Loam,135,16,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2174,36.8,4.0,267,3230.0,38.5,3.651,29.04,263,1993-09-20,6030,Normal,High,Low,Average
1993,Chardonnay,White,Vipolže,Clay,97,29,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2144,36.8,4.0,265,,36.5,3.597,25.8,262,1993-09-19,5920,Normal,High,Low,Average
1993,Chardonnay,White,Šmartno,Marl,155,15,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2179,36.8,4.0,270,3560.0,37.2,3.616,25.65,262,1993-09-19,6510,Normal,High,Low,Average
1993,Chardonnay,White,Biljana,Sandy-Loam,121,20,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2164,36.8,4.0,270,3620.0,39.2,3.669,24.18,255,1993-09-12,5910,Early,High,Low,Average
1993,Chardonnay,White,Neblo,Clay-Loam,109,15,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2159,36.8,4.0,274,,38.3,3.645,25.18,257,1993-09-14,5520,Early,Medium,Low,Average
1993,Chardonnay,White,Cerovo,Marl-Loam,143,20,32,17.6,,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2172,36.8,4.0,273,3420.0,40.1,3.691,29.87,256,1993-09-13,5540,Early,Medium,Low,Average
1993,Pinot Grigio,White,Dobrovo,Clay-Loam,88,35,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2154,,4.0,259,3590.0,41.8,3.733,27.09,256,1993-09-13,5260,Early,Medium,Low,Good
1993,Pinot Grigio,White,Kozana,Loam,114,9,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2169,36.8,4.0,263,4170.0,37.8,3.632,24.98,250,1993-09-07,6620,Early,High,Low,Average
1993,Pinot Grigio,White,Medana,Marl-Loam,135,17,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2174,36.8,4.0,265,3230.0,44.7,3.8,30.45,263,1993-09-20,7540,Normal,High,Low,Good
1993,Pinot Grigio,White,Vipolže,Clay,97,28,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2144,36.8,4.0,263,3570.0,43.0,3.761,29.33,253,1993-09-10,5740,Early,Medium,Low,Good
1993,Pinot Grigio,White,Šmartno,Marl,155,8,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2179,36.8,4.0,269,3630.0,40.1,3.691,25.67,266,1993-09-23,6490,Normal,High,Low,Average
1993,Pinot Grigio,White,Biljana,Sandy-Loam,121,9,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2164,36.8,4.0,263,3720.0,41.2,3.718,27.86,261,1993-09-18,6760,Normal,High,Low,Good
1993,Pinot Grigio,White,Neblo,Clay-Loam,109,24,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2159,36.8,4.0,266,3580.0,45.1,3.809,27.68,256,1993-09-13,6200,Early,High,Low,Good
1993,Pinot Grigio,White,Cerovo,Marl-Loam,143,14,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2172,36.8,4.0,264,3950.0,39.1,3.666,21.25,259,1993-09-16,6200,Normal,High,Low,Average
1993,Sauvignon Blanc,White,Dobrovo,Clay-Loam,88,3,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2154,36.8,4.0,268,2870.0,40.8,3.709,28.08,260,1993-09-17,5260,Normal,Medium,Low,Average
1993,Sauvignon Blanc,White,Kozana,Loam,114,22,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2169,36.8,4.0,276,2980.0,40.4,3.699,28.02,263,1993-09-20,5440,Normal,Medium,Low,Average
1993,Sauvignon Blanc,White,Medana,Marl-Loam,135,3,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2174,36.8,4.0,272,2850.0,43.4,3.77,28.87,266,1993-09-23,5320,Normal,Medium,Low,Good
1993,Sauvignon Blanc,White,Vipolže,Clay,97,16,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2144,36.8,4.0,272,3050.0,37.2,3.616,25.87,268,1993-09-25,5160,Normal,Medium,Low,Average
1993,Sauvignon Blanc,White,Šmartno,Marl,155,32,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2179,36.8,4.0,276,2590.0,41.0,3.714,26.88,261,1993-09-18,4880,Normal,Medium,Low,Average
1993,Sauvignon Blanc,White,Biljana,Sandy-Loam,121,7,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2164,36.8,4.0,273,3250.0,39.8,3.684,22.67,262,1993-09-19,5310,Normal,Medium,Low,Average
1993,Sauvignon Blanc,White,Neblo,Clay-Loam,109,26,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2159,36.8,4.0,272,2620.0,39.2,3.669,26.16,258,1993-09-15,5440,Early,Medium,Low,Average
1993,Sauvignon Blanc,White,Cerovo,Marl-Loam,143,18,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2172,36.8,4.0,275,3060.0,42.2,3.742,25.09,264,1993-09-21,5600,Normal,Medium,Low,Good
1993,Merlot,Red,Dobrovo,Clay-Loam,88,3,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2154,36.8,4.0,277,3440.0,37.3,3.619,25.7,266,1993-09-23,7280,Normal,High,Low,Average
1993,Merlot,Red,Kozana,Loam,114,22,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2169,36.8,4.0,284,3960.0,39.7,3.681,29.95,267,1993-09-24,5840,Normal,High,Low,Average
1993,Merlot,Red,Medana,Marl-Loam,135,17,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2174,36.8,4.0,281,4260.0,40.5,3.701,26.13,276,1993-10-03,6590,Late,High,Low,Average
1993,Merlot,Red,Vipolže,Clay,97,17,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2144,36.8,4.0,284,3650.0,40.0,3.689,30.11,274,1993-10-01,7150,Late,High,Low,Average
1993,Merlot,Red,Šmartno,Marl,155,18,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2179,36.8,4.0,290,,39.2,3.669,24.35,278,1993-10-05,5930,Late,High,Low,Average
1993,Merlot,Red,Biljana,Sandy-Loam,121,7,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2164,36.8,4.0,284,3110.0,43.7,3.777,29.96,272,1993-09-29,5600,Late,Medium,Low,Good
1993,Merlot,Red,Neblo,Clay-Loam,109,26,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2159,36.8,4.0,280,3780.0,34.4,3.538,24.5,280,1993-10-07,6280,Late,High,Low,Average
1993,Merlot,Red,Cerovo,Marl-Loam,143,13,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2172,36.8,4.0,279,4010.0,39.1,3.666,25.97,280,1993-10-07,6380,Late,High,Low,Average
1993,Cabernet Sauvignon,Red,Dobrovo,Clay-Loam,88,26,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2154,36.8,4.0,292,3030.0,42.5,3.75,24.77,278,1993-10-05,5490,Late,Medium,Low,Good
1993,Cabernet Sauvignon,Red,Kozana,Loam,114,32,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2169,36.8,4.0,287,2940.0,42.0,3.738,27.81,282,1993-10-09,5380,Late,Medium,Low,Good
1993,Cabernet Sauvignon,Red,Medana,Marl-Loam,135,3,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2174,,4.0,290,3160.0,40.8,3.709,26.47,281,1993-10-08,5350,Late,Medium,Low,Average
1993,Cabernet Sauvignon,Red,Vipolže,Clay,97,5,32,17.6,,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2144,36.8,4.0,288,3240.0,39.2,3.669,25.95,284,1993-10-11,5280,Late,Medium,Low,Average
1993,Cabernet Sauvignon,Red,Šmartno,Marl,155,28,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2179,36.8,4.0,283,3690.0,39.6,3.679,25.96,285,1993-10-12,5180,Late,Medium,Low,Average
1993,Cabernet Sauvignon,Red,Biljana,Sandy-Loam,121,11,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,,2164,36.8,4.0,287,2990.0,41.8,3.733,28.54,279,1993-10-06,5940,Late,High,Low,Good
1993,Cabernet Sauvignon,Red,Neblo,Clay-Loam,109,24,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2159,,4.0,293,3250.0,43.0,3.761,29.04,285,1993-10-12,5420,Late,Medium,Low,Good
1993,Cabernet Sauvignon,Red,Cerovo,Marl-Loam,143,26,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2172,36.8,4.0,298,3130.0,42.3,3.745,27.48,281,1993-10-08,5130,Late,Medium,Low,Good
1993,Pinot Noir,Red,Dobrovo,Clay-Loam,88,24,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2154,36.8,4.0,280,2830.0,43.5,3.773,25.29,265,1993-09-22,4830,Normal,Low,Low,Good
1993,Pinot Noir,Red,Kozana,Loam,114,26,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2169,36.8,4.0,275,2820.0,42.4,3.747,26.18,265,1993-09-22,4530,Normal,Low,Low,Good
1993,Pinot Noir,Red,Medana,Marl-Loam,135,11,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2174,36.8,4.0,274,3060.0,43.1,3.764,27.68,263,1993-09-20,5090,Normal,Medium,Low,Good
1993,Pinot Noir,Red,Vipolže,Clay,97,19,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2144,36.8,4.0,269,2760.0,39.4,3.674,25.55,265,1993-09-22,5500,Normal,Medium,Low,Average
1993,Pinot Noir,Red,Šmartno,Marl,155,34,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2179,36.8,4.0,277,2880.0,41.3,3.721,28.34,266,1993-09-23,4620,Normal,Low,Low,Good
1993,Pinot Noir,Red,Biljana,Sandy-Loam,121,32,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2164,36.8,4.0,273,3130.0,39.6,3.679,23.29,264,1993-09-21,4570,Normal,Low,Low,Average
1993,Pinot Noir,Red,Neblo,Clay-Loam,109,25,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2159,36.8,4.0,272,2990.0,41.3,3.721,27.05,264,1993-09-21,5400,Normal,Medium,Low,Good
1993,Pinot Noir,Red,Cerovo,Marl-Loam,143,23,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2172,36.8,4.0,276,2550.0,40.3,3.696,26.86,268,1993-09-25,4500,Normal,Low,Low,Average
1993,Malvazija,White,Dobrovo,Clay-Loam,88,34,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2154,36.8,4.0,275,,39.3,3.671,29.57,272,1993-09-29,5420,Late,Medium,Low,Average
1993,Malvazija,White,Kozana,Loam,114,12,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,,2169,36.8,4.0,282,3780.0,40.1,3.691,24.77,270,1993-09-27,6220,Late,High,Low,Average
1993,Malvazija,White,Medana,Marl-Loam,135,30,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2174,36.8,4.0,279,3420.0,41.7,3.731,26.08,272,1993-09-29,5150,Late,Medium,Low,Good
1993,Malvazija,White,Vipolže,Clay,97,3,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2144,36.8,4.0,278,3430.0,37.4,3.622,29.74,275,1993-10-02,6380,Late,High,Low,Average
1993,Malvazija,White,Šmartno,Marl,155,27,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2179,36.8,4.0,286,3580.0,39.0,3.664,26.36,273,1993-09-30,5390,Late,Medium,Low,Average
1993,Malvazija,White,Biljana,Sandy-Loam,121,26,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2164,36.8,4.0,285,3080.0,39.9,3.686,26.26,268,1993-09-25,5610,Normal,Medium,Low,Average
1993,Malvazija,White,Neblo,Clay-Loam,109,18,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2159,36.8,4.0,277,3300.0,39.2,3.669,26.25,266,1993-09-23,5370,Normal,Medium,Low,Average
1993,Malvazija,White,Cerovo,Marl-Loam,143,23,32,17.6,4.4,17.6,0.0,12,3,1390,1112,231,253,324,304,188,52,67.1,2172,36.8,4.0,284,3810.0,40.1,3.691,28.0,268,1993-09-25,5930,Normal,High,Low,Average
1994,Rebula,White,Dobrovo,Clay-Loam,88,26,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2448,42.4,1.43,269,5530.0,28.9,3.364,21.74,271,1994-09-28,3960,Late,Low,Medium,Poor
1994,Rebula,White,Kozana,Loam,114,30,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2463,42.4,1.43,263,4850.0,30.5,3.418,20.89,275,1994-10-02,3700,Late,Low,Medium,Poor
1994,Rebula,White,Medana,Marl-Loam,135,3,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2468,42.4,1.43,271,5410.0,27.7,3.321,24.0,274,1994-10-01,4290,Late,Low,Medium,Poor
1994,Rebula,White,Vipolže,Clay,97,19,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2438,42.4,1.43,268,5300.0,25.2,3.227,20.23,271,1994-09-28,4190,Late,Low,Medium,Poor
1994,Rebula,White,Šmartno,Marl,155,26,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2473,42.4,1.43,273,5080.0,31.3,3.444,24.05,279,1994-10-06,4010,Late,Low,Medium,Poor
1994,Rebula,White,Biljana,Sandy-Loam,121,9,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2458,42.4,1.43,265,4640.0,24.2,3.186,23.1,274,1994-10-01,4320,Late,Low,Medium,Poor
1994,Rebula,White,Neblo,Clay-Loam,109,13,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2453,42.4,1.43,271,4510.0,31.2,3.44,24.44,271,1994-09-28,4400,Late,Low,Medium,Poor
1994,Rebula,White,Cerovo,Marl-Loam,143,30,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2466,42.4,1.43,272,4800.0,27.3,3.307,22.79,278,1994-10-05,3760,Late,Low,Medium,Poor
1994,Chardonnay,White,Dobrovo,Clay-Loam,88,25,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2448,42.4,1.43,256,5290.0,29.7,3.391,26.14,262,1994-09-19,4400,Normal,Low,Medium,Poor
1994,Chardonnay,White,Kozana,Loam,114,35,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2463,42.4,1.43,257,6150.0,22.9,3.131,22.77,272,1994-09-29,4670,Late,Low,Medium,Poor
1994,Chardonnay,White,Medana,Marl-Loam,135,11,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2468,42.4,1.43,263,6030.0,28.3,3.343,23.56,270,1994-09-27,4480,Late,Low,Medium,Poor
1994,Chardonnay,White,Vipolže,Clay,97,26,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2438,42.4,1.43,262,5920.0,28.4,3.346,21.1,261,1994-09-18,4770,Normal,Low,Medium,Poor
1994,Chardonnay,White,Šmartno,Marl,155,37,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2473,42.4,1.43,262,6510.0,26.9,3.292,23.42,270,1994-09-27,4020,Late,Low,Medium,Poor
1994,Chardonnay,White,Biljana,Sandy-Loam,121,9,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2458,42.4,1.43,255,5910.0,25.1,3.223,26.3,261,1994-09-18,4970,Normal,Medium,Medium,Poor
1994,Chardonnay,White,Neblo,Clay-Loam,109,27,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2453,42.4,1.43,257,5520.0,27.8,3.325,20.78,269,1994-09-26,4930,Late,Medium,Medium,Poor
1994,Chardonnay,White,Cerovo,Marl-Loam,143,13,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2466,42.4,1.43,256,5540.0,24.9,3.215,22.9,271,1994-09-28,4610,Late,Low,Medium,Poor
1994,Pinot Grigio,White,Dobrovo,Clay-Loam,88,34,31,17.1,,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2448,42.4,1.43,256,5260.0,27.9,3.329,23.81,259,1994-09-16,4760,Normal,Low,Medium,Poor
1994,Pinot Grigio,White,Kozana,Loam,114,21,31,17.1,3.5,17.1,-0.5,10,7,1299,1150,205,302,330,313,214,90,63.3,2463,42.4,1.43,250,6620.0,30.2,3.408,24.13,265,1994-09-22,5260,Normal,Medium,Medium,Poor
